X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1364.0,1364.0,train,4.3247943006568363E-4,74.02536160433903,0.6911325308397929
1365.0,1365.0,train,4.456730075890807E-4,94.1898218310058,0.7020065387899752
1366.0,1366.0,train,3.6850612555440254E-4,26.517612200746697,0.6325094398419175
1367.0,1367.0,train,4.4752259630617734E-4,96.01682187972752,0.7035000403724914
1368.0,1368.0,train,3.686121530752048E-4,26.54868865708473,0.6326152717503861
1369.0,1369.0,train,3.630701715072762E-4,24.029133034369245,0.6270424674044315
1370.0,1370.0,train,3.678016120326356E-4,26.07394424035445,0.631805451371624
1371.0,1371.0,train,4.404913602321542E-4,85.03272332371978,0.6977822934373901
1372.0,1372.0,train,4.313625166127994E-4,72.28221509224616,0.6901939642580606
1373.0,1373.0,train,3.902015557894211E-4,35.518269027731144,0.6535420821238986
1374.0,1374.0,train,4.4047548669619676E-4,85.01552614909114,0.6977692612497164
1375.0,1375.0,train,4.35406974285893E-4,77.78790124120133,0.6935791379542868
1376.0,1376.0,train,4.3920227015602524E-4,83.10414889741506,0.6967221169065492
1377.0,1377.0,train,4.4109514572754995E-4,85.97380471451676,0.698277584899036
1378.0,1378.0,train,4.3377642293213986E-4,75.38873354771144,0.692218854600726
1379.0,1379.0,train,4.4112122076809586E-4,86.01890575640506,0.6982989562296438
1380.0,1380.0,train,4.39920863158376E-4,84.23449717704963,0.6973135617918231
1381.0,1381.0,train,4.309738062742593E-4,71.50508331184288,0.6898666539688514
1382.0,1382.0,train,4.4031482657350764E-4,84.81995750777992,0.6976373275084451
1383.0,1383.0,train,4.357364948291034E-4,78.24347822484701,0.6938533085248583
1384.0,1384.0,train,4.457285959008704E-4,94.27475909074764,0.7020515345721008
1385.0,1385.0,train,4.3243844419798926E-4,73.96104823994195,0.6910981398356217
1386.0,1386.0,train,4.4083568976322195E-4,85.58276479962065,0.6980648500355855
1387.0,1387.0,train,4.5758649569307036E-4,99.15147056381828,0.7114962148951085
1388.0,1388.0,train,4.400200338936871E-4,84.48675068235988,0.6973950945950607
1389.0,1389.0,train,4.3791067183408507E-4,81.15595918515115,0.6956561475799748
1390.0,1390.0,train,3.7153611887770044E-4,27.444030538529525,0.6355218639070288
1391.0,1391.0,train,4.3198191830092457E-4,72.98973435970053,0.690714812628616
1392.0,1392.0,train,4.411659832910595E-4,86.0753893371802,0.6983356404540277
1393.0,1393.0,train,4.3506603674279827E-4,77.26565083166587,0.6932952096664431
1394.0,1394.0,train,4.379719567701356E-4,81.25660227045596,0.6957068112325091
1395.0,1395.0,train,4.295999857319772E-4,69.11475556246764,0.6887070665422298
1396.0,1396.0,train,4.293698763591098E-4,68.60612095349211,0.6885124168628611
1397.0,1397.0,train,4.43372338800457E-4,90.4183773558156,0.7001382971280454
1398.0,1398.0,train,4.3703672095594476E-4,80.0644343295288,0.6949327424784765
