Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.25672E-4,63.281801123,0.68536793,0.193451695,0.636321627,0
4.25927E-4,63.53729829,0.685585363,0.19206825,0.638632163,0
4.26123E-4,63.750302187,0.685752613,0.190915379,0.640942699,0
4.26195E-4,64.006001983,0.685814746,0.189531935,0.643715342,0
4.26295E-4,64.261752904,0.685900047,0.18814849,0.646487985,0
4.2646E-4,64.517582175,0.686040541,0.186765045,0.649260628,0
4.26617E-4,64.773520211,0.686174707,0.1853816,0.652033272,0
4.26769E-4,65.029554916,0.686303538,0.183998155,0.654805915,0
4.26986E-4,65.285683381,0.68648854,0.182614711,0.657578558,0
4.27114E-4,65.54191737,0.68659734,0.181231266,0.659426987,0
4.27204E-4,65.755501317,0.686674084,0.180078395,0.661737523,0
4.27306E-4,66.011860233,0.686761188,0.17869495,0.664510166,0
4.27436E-4,66.268301843,0.686871627,0.177311506,0.66728281,0
4.27705E-4,66.524844817,0.687100176,0.175928061,0.670055453,0
4.27976E-4,66.781566597,0.687330589,0.174544616,0.672828096,0
4.28258E-4,67.038446859,0.687569807,0.173161171,0.675600739,0
4.28369E-4,67.252596685,0.687663935,0.172008301,0.677449168,0
4.28607E-4,67.509710671,0.687866148,0.170624856,0.680221811,0
4.28729E-4,67.766924118,0.687969819,0.169241411,0.682994455,0
4.29013E-4,68.024228205,0.688210308,0.167857966,0.685304991,0
4.29222E-4,68.281723969,0.688387498,0.166474522,0.687615527,0
4.2934E-4,68.539304296,0.688487195,0.165091077,0.69038817,0
4.29436E-4,68.754002449,0.688568623,0.163938206,0.692698706,0
4.29574E-4,69.011704247,0.688684688,0.162554761,0.695471349,0
4.29639E-4,69.269473992,0.688740017,0.161171317,0.697781885,0
4.29744E-4,69.52729577,0.688829125,0.159787872,0.700092421,0
4.2983E-4,69.785168118,0.688901303,0.158404427,0.702865065,0
4.29915E-4,70.000110035,0.688973094,0.157251556,0.705175601,0
4.30129E-4,70.258141197,0.689154015,0.155868112,0.707948244,0
4.30308E-4,70.516266772,0.689304957,0.154484667,0.710720887,0
4.30444E-4,70.774496405,0.689420047,0.153101222,0.71349353,0
4.30681E-4,71.03284619,0.689619539,0.151717777,0.716266174,0
4.3082E-4,71.291287517,0.689737164,0.150334332,0.719038817,0
4.30975E-4,71.50674263,0.689867647,0.149181462,0.721349353,0
4.31045E-4,71.765354033,0.68992704,0.147798017,0.724121996,0
4.31125E-4,72.024010523,0.689993856,0.146414572,0.72689464,0
4.31363E-4,72.282740583,0.690193964,0.145031128,0.729667283,0
4.31673E-4,72.54169208,0.690455239,0.143647683,0.731977819,0
4.31792E-4,72.757570442,0.690555476,0.142494812,0.734288355,0
4.32004E-4,73.016727934,0.69073301,0.141111367,0.736598891,0
4.32153E-4,73.275989935,0.690858104,0.139727923,0.739371534,0
4.32211E-4,73.535303146,0.690907625,0.138344478,0.741219963,0
4.32331E-4,73.751448619,0.691007801,0.137191607,0.743530499,0
4.32464E-4,74.010901899,0.691119814,0.135808162,0.746303142,0
4.32741E-4,74.270482024,0.691351962,0.134424718,0.749075786,0
4.32996E-4,74.530238539,0.691566029,0.133041273,0.751848429,0
4.33255E-4,74.790115012,0.691782991,0.131657828,0.754621072,0
4.33372E-4,75.006780545,0.691880784,0.130504957,0.756931608,0
4.33569E-4,75.266867117,0.692045346,0.129121513,0.759242144,0
4.34012E-4,75.527141274,0.69241544,0.127738068,0.762014787,0
4.34284E-4,75.787647306,0.692643058,0.126354623,0.764787431,0
4.34451E-4,76.004828329,0.692782224,0.125201752,0.76663586,0
4.34549E-4,76.265523305,0.692864243,0.123818308,0.769408503,0
4.34677E-4,76.526277011,0.692970673,0.122434863,0.771256932,0
4.3484E-4,76.787144359,0.693107235,0.121051418,0.774029575,0
4.34939E-4,77.004594294,0.693189156,0.119898547,0.776340111,0
4.35066E-4,77.265610517,0.69329521,0.118515103,0.779112754,0
4.35304E-4,77.526747146,0.693493375,0.117131658,0.78142329,0
4.35407E-4,77.787966455,0.693579138,0.115748213,0.783733826,0
4.35621E-4,78.005735634,0.693757125,0.114595342,0.786044362,0
4.35748E-4,78.267161269,0.69386303,0.113211898,0.788354898,0
4.3594E-4,78.528682404,0.694022639,0.111828453,0.791127542,0
4.36035E-4,78.790274787,0.694101413,0.110445008,0.793438078,0
4.36159E-4,79.008331858,0.694204782,0.109292137,0.795286506,0
4.36466E-4,79.270132191,0.694459314,0.107908693,0.797597043,0
4.36572E-4,79.532047958,0.694547071,0.106525248,0.800369686,0
4.36706E-4,79.750359076,0.694658942,0.105372377,0.802680222,0
4.36988E-4,80.012489338,0.694892423,0.103988932,0.805452865,0
4.37234E-4,80.274768016,0.695095827,0.102605488,0.807763401,0
4.37351E-4,80.537146183,0.695193458,0.101222043,0.810536044,0
4.37557E-4,80.755902494,0.695364019,0.100069172,0.81284658,0
4.37827E-4,81.018551984,0.69558695,0.098685727,0.815157116,0
4.37987E-4,81.281306499,0.695719058,0.097302283,0.81792976,0
4.38126E-4,81.500335591,0.69583382,0.096149412,0.820240296,0
4.38314E-4,81.763283756,0.695989219,0.094765967,0.823012939,0
4.38522E-4,82.026353412,0.69616127,0.093382522,0.825323475,0
4.38822E-4,82.289555032,0.696408893,0.091999078,0.827634011,0
4.38914E-4,82.508983764,0.696484726,0.090846207,0.829944547,0
4.39031E-4,82.77238428,0.696581384,0.089462762,0.832255083,0
4.39169E-4,83.035860868,0.696694587,0.088079318,0.834565619,0
